Borough,BIN,BBL,House Number,Street Name,Zipcode,Building Type,Job Number,Job Type,Work Type,Permit Type,Permit Subtype,Filing Date,Issuance Date,Expiration Date,Job Start Date
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140828460,A2,PL,PL,NA,2019-02-11,2019-02-11,2020-02-11,2019-02-11
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140827336,A2,PL,PL,NA,2019-02-11,2019-02-11,2020-02-11,2019-02-11
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140832936,A2,OT,EW,OT,2019-03-01,2019-03-01,2019-11-12,2019-03-01
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140832936,A2,PL,PL,NA,2019-03-05,2019-03-05,2020-03-04,2019-03-05
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140834523,A2,OT,EW,OT,2019-03-12,2019-03-12,2019-11-12,2019-03-12
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140835791,A2,OT,EW,OT,2019-03-25,2019-03-25,2019-11-12,2019-03-25
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140835808,A2,OT,EW,OT,2019-04-08,2019-04-08,2019-11-12,2019-04-08
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140846501,A2,OT,EW,OT,2019-05-09,2019-05-09,2019-11-12,2019-05-09
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140846510,A2,OT,EW,OT,2019-05-23,2019-05-23,2019-11-12,2019-05-23
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140846501,A2,PL,PL,NA,2019-07-29,2019-07-29,2021-01-31,2019-07-29
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140835808,A2,PL,PL,NA,2019-04-17,2019-04-17,2020-10-31,2019-04-17
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140835791,A2,PL,PL,NA,2019-04-17,2019-04-17,2020-10-31,2019-04-17
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140846510,A2,PL,PL,NA,2019-05-31,2019-05-31,2020-11-30,2019-05-31
MANHATTAN,1014159,1007730056,220,WEST 24TH STREET,10011,2,140960529,A2,OT,EW,OT,2020-10-19,2020-10-19,2020-11-12,2020-10-19
MANHATTAN,1014178,1007740056,228,W 25 ST,10001,2,122890470,A2,OT,EW,OT,2016-09-21,2016-09-21,2017-04-27,2016-09-21
MANHATTAN,1014178,1007740056,228,WEST 25TH STREET,10001,2,140457770,A2,PL,PL,NA,2016-02-12,2016-02-12,2017-02-11,2016-02-12
MANHATTAN,1014178,1007740056,228,WEST 25TH STREET,10001,2,140457770,A2,BL,EW,BL,2016-02-12,2016-02-12,2016-08-10,2016-02-12
MANHATTAN,1014178,1007740056,228,W 25 ST,10001,2,122890470,A2,PL,PL,NA,2016-09-21,2016-09-21,2017-09-21,2016-09-21
MANHATTAN,1014178,1007740056,228,WEST 25TH STREET,10001,2,123867477,A2,OT,EW,OT,2020-11-24,2020-11-24,2021-05-13,2020-11-24
MANHATTAN,1014234,1007760020,229,WEST 26 STREET,10001,2,140685453,A3,EQ,EQ,SH,2017-08-25,2017-08-25,2018-08-25,2017-08-25
MANHATTAN,1014243,1007760069,338,8TH AVENUE,10001,2,123011123,A3,OT,AL,NA,2017-03-31,2017-03-31,2017-11-13,2017-03-31
MANHATTAN,1014517,1007900009,147,WEST 14TH STREET,10011,2,123451709,A3,OT,AL,NA,2018-11-23,2018-11-23,2019-05-01,2018-11-23
MANHATTAN,1014517,1007900009,147,WEST 14TH STREET,10011,2,123451718,A2,OT,EW,OT,2018-11-23,2018-11-23,2019-05-01,2018-11-23
MANHATTAN,1014561,1007910050,114,WEST 16 STREET,10011,2,140507306,A3,EQ,EQ,SH,2016-06-14,2016-06-14,2017-06-14,2016-06-14
MANHATTAN,1014561,1007910050,114,WEST 16TH STREET,10011,2,140702880,A2,OT,EW,OT,2018-04-17,2018-04-17,2018-08-20,2018-04-17
MANHATTAN,1014574,1007920012,141,WEST 16 STREET,10011,2,140698948,A2,FB,EW,FB,2017-09-27,2017-09-27,2018-03-05,2017-09-27
MANHATTAN,1014574,1007920012,141,WEST 16 STREET,10011,2,140698948,A2,BL,EW,BL,2017-09-27,2017-09-27,2018-03-05,2017-09-27
MANHATTAN,1014576,1007920024,115,WEST 16TH STREET,10011,2,140822563,A2,OT,EW,OT,2018-12-19,2018-12-22,2019-03-29,2018-12-22
MANHATTAN,1014576,1007920024,115,WEST 16TH STREET,10011,2,140829227,A2,OT,EW,OT,2019-02-06,2019-02-06,2019-03-29,2019-02-06
MANHATTAN,1014576,1007920024,115,WEST 16TH STREET,10011,2,140849269,A2,OT,EW,OT,2019-05-30,2019-05-30,2020-09-30,2019-05-30
MANHATTAN,1014576,1007920024,115,WEST 16TH STREET,10011,2,140939778,A2,OT,EW,OT,2020-08-27,2020-08-27,2021-01-15,2020-08-27
MANHATTAN,1014591,1007920060,142,WEST 17 STREET,10011,2,123823728,A2,OT,EW,OT,2019-07-26,2019-07-26,2020-01-31,2019-07-26
MANHATTAN,1014591,1007920060,142,WEST 17 STREET,10011,2,123724425,A2,OT,EW,OT,2020-01-07,2020-01-07,2020-12-31,2020-01-07
MANHATTAN,1014594,1007920063,148,WEST 17TH ST,10011,2,122781659,A2,PL,PL,NA,2017-03-02,2017-03-02,2018-03-02,2017-03-02
MANHATTAN,1014594,1007920063,148,WEST 17TH ST,10011,2,122781659,A2,OT,EW,OT,2016-08-11,2016-08-11,2017-03-20,2016-08-11
MANHATTAN,1014648,1007930001,119,7TH AVENUE,10011,2,122826861,A2,MH,EW,MH,2019-06-19,2019-06-19,2020-04-24,2019-06-19
MANHATTAN,1014648,1007930001,119,7TH AVENUE,10011,2,122336846,A1,NA,AL,NA,2019-06-19,2019-06-19,2020-02-14,2019-06-19
MANHATTAN,1014648,1007930001,119,7TH AVENUE,10011,2,122826861,A2,PL,PL,NA,2019-07-11,2019-07-11,2020-07-10,2019-07-11
MANHATTAN,1014648,1007930001,119,7TH AVENUE,10011,2,123885867,A2,OT,EW,OT,2019-12-03,2020-01-09,2020-11-22,2020-01-09
MANHATTAN,1014648,1007930001,119,7TH AVENUE,10011,2,122336846,A1,EQ,EQ,FN,2019-06-19,2019-06-19,2020-12-31,2019-06-19
MANHATTAN,1014723,1007940064,144,WEST 19 STREET,10011,2,122901985,A2,FP,EW,FP,2016-10-26,2016-10-26,2017-10-01,2016-10-26
MANHATTAN,1014723,1007940064,144,WEST 19 STREET,10011,2,123258081,A2,OT,EW,OT,2017-11-13,2017-11-13,2018-07-14,2017-11-13
MANHATTAN,1014723,1007940064,144,WEST 19 STREET,10011,2,123258081,A2,PL,PL,NA,2017-11-14,2017-11-14,2018-11-14,2017-11-14
MANHATTAN,1014723,1007940064,144,WEST 19 STREET,10011,2,123435540,A3,OT,AL,NA,2018-03-02,2018-03-02,2018-07-25,2018-03-02
MANHATTAN,1014723,1007940064,144,WEST 19 STREET,10011,2,123217367,A2,OT,EW,OT,2018-03-23,2018-03-23,2018-08-24,2018-03-23
MANHATTAN,1014723,1007940064,144,WEST 19 STREET,10011,2,123217367,A2,PL,PL,NA,2018-07-11,2018-07-12,2019-07-12,2018-07-12
MANHATTAN,1014723,1007940064,144,WEST 19 STREET,10011,2,140785087,A3,EQ,EQ,OT,2018-07-24,2018-07-24,2019-07-24,2018-07-24
MANHATTAN,1014723,1007940064,144,WEST 19 STREET,10011,2,123217376,A2,OT,EW,OT,2018-07-17,2018-07-24,2018-12-29,2018-07-24
MANHATTAN,1014723,1007940064,144,WEST 19TH STREET,10011,1,123420011,A2,OT,EW,OT,2018-07-19,2018-07-24,2018-08-15,2018-07-24
MANHATTAN,1086049,1007950001,180,WEST 20 STREET,10011,2,140506511,A2,OT,EW,OT,2016-07-26,2016-07-26,2017-05-25,2016-07-26
MANHATTAN,1086049,1007950001,180,WEST 20 STREET,10011,2,140506511,A2,PL,PL,NA,2016-08-31,2016-08-31,2017-08-31,2016-08-31
MANHATTAN,1086049,1007950001,155,7TH AVENUE,10011,2,122718292,A3,OT,AL,NA,2016-05-11,2016-05-11,2016-09-28,2016-05-11
MANHATTAN,1086049,1007950001,180,WEST 20TH STREET,10011,2,140701417,A2,OT,EW,OT,2018-03-13,2018-03-23,2018-10-06,2018-03-23
MANHATTAN,1086049,1007950001,180,WEST 20TH ST.,10011,2,140777746,A2,MH,EW,MH,2018-07-12,2018-07-12,2019-03-01,2018-07-12
MANHATTAN,1086049,1007950001,180,WEST 20TH ST.,10011,2,140777746,A2,OT,EW,OT,2018-07-11,2018-07-12,2019-03-01,2018-07-12
MANHATTAN,1086049,1007950001,169,SEVENTH AVENUE,10011,2,123866067,A2,OT,EW,OT,2020-02-19,2020-02-19,2021-02-01,2020-02-19
MANHATTAN,1086049,1007950001,180,W 20 ST,10011,2,123760714,A2,OT,EW,OT,2020-07-16,2020-07-16,2021-03-21,2020-07-16
MANHATTAN,1086049,1007950001,169,7TH AVENUE,10011,2,140914116,A3,OT,AL,NA,2020-07-24,2020-07-24,2020-09-16,2020-07-24
MANHATTAN,1014760,1007960067,150,WEST 21ST STREET,10011,2,123052221,A2,OT,EW,OT,2017-04-25,2017-04-25,2018-01-01,2017-04-25
MANHATTAN,1014760,1007960067,150,WEST 21ST STREET,10011,2,123052221,A2,PL,PL,NA,2017-06-06,2017-06-06,2018-06-06,2017-06-06
MANHATTAN,1014760,1007960067,150,WEST 21ST STREET,10011,2,122544087,A2,PL,PL,NA,2016-02-08,2016-02-08,2017-02-07,2016-02-08
MANHATTAN,1014760,1007960067,150,WEST 21ST STREET,10011,2,140834435,A2,OT,EW,OT,2019-02-27,2019-02-27,2020-01-01,2019-03-04
MANHATTAN,1014760,1007960067,150,WEST 21ST STREET,10011,2,140836344,A2,OT,EW,OT,2019-03-13,2019-03-13,2020-01-01,2019-03-13
MANHATTAN,1014760,1007960067,150,WEST 21ST STREET,10011,2,140834435,A2,PL,PL,NA,2019-03-26,2019-03-26,2020-09-30,2019-03-26
MANHATTAN,1014760,1007960067,150,WEST 21ST STREET,10011,2,140836344,A2,PL,PL,NA,2019-04-24,2019-04-24,2020-10-31,2019-04-24
MANHATTAN,1087261,1008190059,30,WEST 18TH STREET,10011,2,140670183,A2,OT,EW,OT,2017-08-16,2017-08-16,2018-03-21,2017-08-16
MANHATTAN,1087261,1008190059,30,WEST 18TH STREET,10011,2,140670183,A2,PL,PL,NA,2017-08-31,2017-08-31,2018-08-31,2017-08-31
MANHATTAN,1087261,1008190059,30,WEST 18TH STREET,10011,2,140670183,A2,MH,EW,MH,2017-08-16,2017-08-16,2018-03-21,2017-08-16
MANHATTAN,1087261,1008190059,30,WEST 18TH STREET,10011,2,140670183,A2,SP,EW,SP,2017-08-31,2017-11-03,2018-11-03,2017-11-03
MANHATTAN,1087261,1008190059,30,W 18 ST,10011,2,140718739,A2,FP,EW,FP,2017-11-24,2017-11-24,2018-04-29,2017-11-24
MANHATTAN,1015561,1008240036,172,5TH AVENUE,10010,2,122814678,A2,OT,EW,OT,2016-08-19,2016-08-19,2017-04-01,2016-08-19
MANHATTAN,1085951,1008260001,750,SIXTH AVENUE,10010,2,123117787,A2,SP,EW,SP,2017-08-24,2017-08-24,2018-08-24,2017-08-24
MANHATTAN,1085951,1008260001,750,SIXTH AVENUE,10010,2,123036687,A2,OT,EW,OT,2017-05-04,2017-05-04,2018-03-01,2017-05-04
MANHATTAN,1085951,1008260001,750,SIXTH AVENUE,10010,2,123036687,A2,EQ,EQ,FN,2017-05-04,2017-05-04,2018-05-04,2017-05-04
MANHATTAN,1085951,1008260001,77,WEST 24 STREET,10010,2,123901117,A2,MH,EW,MH,2019-11-07,2019-11-07,2020-10-01,2019-11-07
MANHATTAN,1085951,1008260001,77,WEST 24TH ST,10010,2,123531963,A2,OT,EW,OT,2018-09-26,2018-09-26,2019-06-30,2018-09-26
MANHATTAN,1085951,1008260001,77,WEST 24TH ST,10010,2,123859510,A2,OT,EW,OT,2020-08-07,2020-08-07,2021-06-30,2020-08-07
MANHATTAN,1085951,1008260001,77,WEST 24TH STREET,10010,2,123861124,A1,NA,AL,NA,2020-10-26,2020-10-26,2021-06-30,2020-10-26
MANHATTAN,1087526,1008270001,55,WEST 25TH STREET,10010,2,122237409,A2,OT,EW,OT,2016-04-27,2016-04-27,2016-05-04,2016-04-27
MANHATTAN,1087526,1008270001,55,WEST 25TH STREET,10010,2,122237409,A2,PL,PL,NA,2016-05-02,2016-05-02,2017-05-02,2016-05-02
MANHATTAN,1087526,1008270001,55,WEST 25 ST,10010,2,123239361,A2,PL,PL,NA,2018-02-12,2018-02-12,2019-02-12,2018-02-12
MANHATTAN,1015662,1008280063,26,WEST 27TH STREET,10001,2,140744425,A2,OT,EW,OT,2018-03-04,2018-03-04,2018-10-17,2018-03-04
MANHATTAN,1015851,1008340035,9,WEST 32ND STREET,10001,2,123413742,A3,OT,AL,NA,2018-05-18,2018-05-18,2018-11-10,2018-05-18
MANHATTAN,1084660,1008350015,35,W 33 STREET,10001,2,121287393,A1,NA,AL,NA,2018-05-10,2018-05-10,2018-09-03,2018-05-10
MANHATTAN,1016078,1008430041,10,EAST 16TH STREET,10003,2,123550184,A2,PL,PL,NA,2018-08-06,2018-08-13,2019-08-13,2018-08-13
MANHATTAN,1016960,1008600026,31,EAST 30 STREET,10016,2,122833283,A2,BL,EW,BL,2016-07-15,2016-07-20,2017-06-10,2016-07-20
MANHATTAN,1089951,1008610004,309,5TH AVENUE,10016,2,140624787,A2,OT,EW,OT,2017-04-04,2017-04-04,2018-02-09,2017-04-04
MANHATTAN,1089951,1008610004,309,5TH AVENUE,10016,2,123829713,A2,OT,EW,OT,2020-08-21,2020-08-21,2021-05-15,2020-08-21
MANHATTAN,1089951,1008610004,309,5TH AVENUE,10016,2,123868804,A1,NA,AL,NA,2021-05-26,2021-06-11,2022-03-01,2021-06-11
MANHATTAN,1017101,1008640028,47,EAST 34 STREET,10016,2,123205129,A2,OT,EW,OT,2018-02-07,2018-02-07,2018-03-03,2018-02-07
MANHATTAN,1017101,1008640028,47,EAST 34 STREET,10016,2,123205129,A2,PL,PL,NA,2018-03-15,2018-03-15,2019-03-15,2018-03-15
MANHATTAN,1017101,1008640028,47,EAST 34TH STREET,10016,2,123375481,A2,OT,EW,OT,2018-09-19,2018-09-19,2018-10-21,2018-09-19
MANHATTAN,1017101,1008640028,47,EAST 34TH STREET,10016,2,123375490,A2,SP,EW,SP,2018-10-04,2018-10-04,2019-10-04,2018-10-04
MANHATTAN,1017101,1008640028,49,EAST 34TH STREET,10016,2,123807256,A2,OT,EW,OT,2019-11-25,2019-11-25,2020-06-01,2019-11-25
MANHATTAN,1017796,1008710026,125,EAST 15 STREET,10003,2,122422360,A1,NA,AL,NA,2018-02-08,2018-02-09,2018-07-05,2018-02-09
MANHATTAN,1017796,1008710026,125,EAST 15 STREET,10003,2,122422360,A1,PL,PL,NA,2018-02-09,2018-02-09,2019-02-09,2018-02-09
MANHATTAN,1017805,1008710047,146,EAST 16 STREET,10003,2,122754037,A3,OT,AL,NA,2016-12-14,2016-12-14,2017-07-01,2016-12-14
MANHATTAN,1017805,1008710047,162,3 AVENUE,10003,2,140863037,A3,OT,AL,NA,2019-08-14,2019-08-14,2019-10-15,2019-08-14
MANHATTAN,1017805,1008710047,146,EAST 16TH STREET,10003,2,140919692,A2,OT,EW,OT,2020-11-24,2020-11-24,2021-11-01,2020-11-24
MANHATTAN,1017833,1008720068,116,EAST 17 STREET,10003,2,123399330,A2,OT,EW,OT,2021-02-03,2021-02-23,2021-06-12,2021-02-23
MANHATTAN,1017833,1008720068,116,EAST 17 STREET,10003,2,122995465,A1,NA,AL,NA,2021-09-30,2021-10-12,2022-09-30,2021-10-12
MANHATTAN,1017834,1008720069,112,EAST 17TH STREET,10003,2,140671404,A2,FS,EW,FS,2017-07-24,2017-07-24,2017-10-28,2017-07-24
MANHATTAN,1017834,1008720069,112,EAST 17TH STREET,10003,2,140671404,A2,PL,PL,NA,2017-07-24,2017-07-24,2018-07-24,2017-07-24
MANHATTAN,1017834,1008720069,112,EAST 17 STREET,10003,2,140986146,A2,OT,EW,OT,2021-05-20,2021-05-20,2022-04-28,2021-05-20
MANHATTAN,1017850,1008730028,135,EAST 17 STREET,10003,2,140686666,A3,EQ,EQ,SH,2017-08-25,2017-08-25,2018-08-25,2017-08-25
MANHATTAN,1017850,1008730028,135,EAST 17TH STREET,10003,2,140842756,A2,OT,EW,OT,2019-04-15,2019-04-15,2020-01-01,2019-04-15
MANHATTAN,1017850,1008730028,135,EAST 17TH STREET,10003,2,140842756,A2,PL,PL,NA,2019-05-28,2019-05-28,2020-11-30,2019-05-28
MANHATTAN,1017853,1008730033,188,3RD AVENUE,10003,2,122836360,A2,OT,EW,OT,2019-06-05,2019-06-05,2020-02-14,2019-06-05
MANHATTAN,1017853,1008730033,188,3RD AVENUE,10003,2,122836360,A2,MH,EW,MH,2019-06-05,2019-06-05,2020-02-14,2019-06-05
MANHATTAN,1017853,1008730033,188,3RD AVENUE,10003,2,122836360,A2,PL,PL,NA,2019-06-07,2019-06-07,2020-12-31,2019-06-07
MANHATTAN,1017872,1008740021,70,IRVING PLACE,10003,2,122730722,A2,PL,PL,NA,2016-06-14,2016-06-14,2017-06-14,2016-06-14
MANHATTAN,1017872,1008740021,70,IRVING PLACE,10003,2,123888828,A2,OT,EW,OT,2019-10-08,2019-10-08,2019-12-21,2019-10-08
MANHATTAN,1017872,1008740021,70,IRVING PLACE,10003,2,122730722,A2,OT,EW,OT,2016-04-01,2016-04-01,2016-09-22,2016-04-01
MANHATTAN,1017872,1008740021,70,IRVING PLACE,10003,2,123402399,A2,OT,EW,OT,2018-08-14,2018-08-14,2018-09-22,2018-08-14
MANHATTAN,1017872,1008740021,70,IRVING PLACE,10003,2,123482962,A2,OT,EW,OT,2018-10-15,2018-10-15,2019-09-22,2018-10-15
MANHATTAN,1017872,1008740021,70,IRVING PLACE,10003,2,123482962,A2,PL,PL,NA,2018-10-18,2018-10-18,2019-10-18,2018-10-18
MANHATTAN,1017872,1008740021,70,IRVING PLACE,10003,2,123536012,A2,OT,EW,OT,2018-11-19,2018-11-19,2019-09-22,2018-11-19
MANHATTAN,1018005,1008770057,144,EAST 22ND STREET,10010,2,140454540,A2,PL,PL,NA,2016-02-01,2016-02-01,2017-01-31,2016-02-01
MANHATTAN,1018005,1008770057,144,EAST 22 STREET,10010,2,140650463,A3,EQ,EQ,SH,2017-06-06,2017-06-06,2018-06-06,2017-06-06
MANHATTAN,1018068,1008800006,105,E 24 STREET,10010,2,122811207,A2,PL,PL,NA,2016-11-25,2016-11-25,2017-11-25,2016-11-25
MANHATTAN,1018068,1008800006,105,E 24 STREET,10010,2,122811207,A2,MH,EW,MH,2016-11-23,2016-11-23,2017-05-07,2016-11-23
MANHATTAN,1018068,1008800006,105,E 24 STREET,10010,2,122811207,A2,OT,EW,OT,2016-11-23,2016-11-23,2017-05-07,2016-11-23
MANHATTAN,1018068,1008800006,105,EAST 24TH STREET,10010,2,123425944,A2,OT,EW,OT,2019-12-11,2019-12-17,2020-11-30,2019-12-17
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122922604,A2,PL,PL,NA,2016-12-16,2016-12-16,2017-12-16,2016-12-16
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122922659,A2,OT,EW,OT,2016-10-20,2016-10-20,2017-01-01,2016-10-20
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122917763,A2,OT,EW,OT,2016-11-01,2016-11-01,2017-01-01,2016-11-01
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122922597,A2,OT,EW,OT,2016-10-20,2016-10-20,2017-01-01,2016-10-20
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122922659,A2,PL,PL,NA,2016-12-16,2016-12-16,2017-12-16,2016-12-16
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,140678728,A2,OT,EW,OT,2017-08-08,2017-08-08,2018-04-15,2017-08-08
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122922613,A2,PL,PL,NA,2016-12-16,2016-12-16,2017-12-16,2016-12-16
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122922640,A2,PL,PL,NA,2016-12-16,2016-12-16,2017-12-16,2016-12-16
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122922588,A2,OT,EW,OT,2016-10-20,2016-10-20,2017-01-01,2016-10-20
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122923391,A2,OT,EW,OT,2016-11-01,2016-11-01,2017-01-01,2016-11-01
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122922613,A2,OT,EW,OT,2016-10-20,2016-10-20,2017-01-01,2016-10-20
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122917763,A2,PL,PL,NA,2016-12-14,2016-12-16,2017-12-16,2016-12-16
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122922604,A2,OT,EW,OT,2016-10-20,2016-10-20,2017-01-01,2016-10-20
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122917772,A2,OT,EW,OT,2016-11-01,2016-11-01,2017-01-01,2016-11-01
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122923391,A2,PL,PL,NA,2016-12-14,2016-12-16,2017-12-16,2016-12-16
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122922640,A2,OT,EW,OT,2016-10-20,2016-10-20,2017-01-01,2016-10-20
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122917772,A2,PL,PL,NA,2016-12-16,2016-12-16,2017-12-16,2016-12-16
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,122922597,A2,PL,PL,NA,2016-12-16,2016-12-16,2017-12-16,2016-12-16
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,140805378,A2,OT,EW,OT,2018-09-29,2018-09-29,2019-01-01,2018-09-29
MANHATTAN,1018124,1008820008,111,EAST 26TH STREET,10010,2,140884675,A2,OT,EW,OT,2020-03-06,2020-03-06,2021-01-01,2020-03-06
MANHATTAN,1018135,1008820031,137,EAST 26 STREET,10010,2,122687976,A2,OT,EW,OT,2016-07-22,2017-03-01,2017-04-04,2017-03-01
MANHATTAN,1018142,1008820044,360,THIRD AVE,10016,2,122796670,A2,MH,EW,MH,2016-06-15,2016-06-20,2016-10-07,2016-06-20
MANHATTAN,1018142,1008820044,360,THIRD AVE,10016,2,122781702,A2,PL,PL,NA,2016-06-20,2016-06-22,2017-06-22,2016-06-22
MANHATTAN,1018142,1008820044,360,THIRD AVE,10016,2,122796670,A2,PL,PL,NA,2016-06-29,2016-06-30,2017-06-30,2016-06-30
MANHATTAN,1018142,1008820044,360,THIRD AVE,10016,2,122796670,A2,OT,EW,OT,2016-06-15,2016-06-20,2016-10-07,2016-06-20
MANHATTAN,1018142,1008820044,360,3RD AVE,10016,2,122881186,A2,OT,EW,OT,2016-11-22,2016-11-22,2017-02-26,2016-11-22
MANHATTAN,1018142,1008820044,360,THIRD AVE,10016,2,122781702,A2,MH,EW,MH,2016-06-15,2016-06-20,2016-10-07,2016-06-20
MANHATTAN,1018142,1008820044,360,THIRD AVE,10016,2,122781702,A2,OT,EW,OT,2016-06-15,2016-06-16,2016-10-07,2016-06-16
MANHATTAN,1018142,1008820044,360,THIRD AVENUE,10016,2,140756484,A2,OT,EW,OT,2018-05-08,2018-05-08,2018-05-18,2018-05-08
MANHATTAN,1018142,1008820044,360,THIRD AVENUE,10016,2,123887320,A2,OT,EW,OT,2019-10-31,2019-10-31,2020-08-07,2019-10-31
MANHATTAN,1018142,1008820044,360,THIRD AVENUE,10016,2,140756484,A2,PL,PL,NA,2018-07-05,2018-07-05,2019-07-05,2018-07-05
MANHATTAN,1018143,1008820045,362,3RD AVENUE,10016,2,140485650,A2,BL,EW,BL,2016-04-21,2016-04-21,2017-03-29,2016-04-21
MANHATTAN,1018143,1008820045,362,3RD AVENUE,10016,2,140485650,A2,FB,EW,FB,2016-04-21,2016-04-21,2017-03-29,2016-04-21
MANHATTAN,1018143,1008820045,362,3RD AVE,10016,2,121230998,A2,OT,EW,OT,2018-06-19,2018-06-19,2018-07-05,2018-06-19
MANHATTAN,1018143,1008820045,362,3RD AVE,10016,2,121230998,A2,PL,PL,NA,2018-06-29,2018-06-29,2019-06-29,2018-06-29
MANHATTAN,1018143,1008820045,362,3 AVENUE,10016,2,140915106,A3,OT,AL,NA,2020-06-23,2020-06-23,2021-01-31,2020-06-23
MANHATTAN,1018144,1008820046,364,THIRD AVENUE,10016,2,140865632,A3,EQ,EQ,OT,2019-08-23,2019-08-23,2020-08-22,2019-08-23
MANHATTAN,1018144,1008820046,364,THIRD AVE,10016,2,123656533,A2,MH,EW,MH,2019-08-26,2019-08-29,2019-10-07,2019-08-29
MANHATTAN,1018144,1008820046,364,THIRD AVENUE,10016,2,122812732,A2,PL,PL,NA,2016-07-18,2016-07-20,2017-07-20,2016-07-20
MANHATTAN,1018144,1008820046,364,THIRD AVENUE,10016,2,122781668,A2,OT,EW,OT,2016-06-20,2016-06-20,2016-10-07,2016-06-20
MANHATTAN,1018144,1008820046,364,THIRD AVENUE,10016,2,122759602,A2,MH,EW,MH,2016-04-26,2016-04-26,2016-10-07,2016-04-26
MANHATTAN,1018144,1008820046,364,THIRD AVENUE,10016,2,122781668,A2,PL,PL,NA,2016-06-29,2016-06-30,2017-06-30,2016-06-30
MANHATTAN,1018144,1008820046,364,3 AVENUE,10016,2,140510551,A3,EQ,EQ,SH,2016-06-20,2016-06-21,2017-06-21,2016-06-21
MANHATTAN,1018144,1008820046,364,THIRD AVENUE,10016,2,122812732,A2,OT,EW,OT,2016-06-28,2016-06-28,2016-10-07,2016-06-28
MANHATTAN,1018144,1008820046,364,THIRD AVENUE,10016,2,122759602,A2,PL,PL,NA,2016-04-25,2016-04-26,2017-04-26,2016-04-26
MANHATTAN,1018144,1008820046,364,THIRD AVENUE,10016,2,122812732,A2,MH,EW,MH,2016-06-28,2016-06-28,2016-10-07,2016-06-28
MANHATTAN,1018144,1008820046,364,3RD AVE,10016,2,122785655,A3,EQ,EQ,CH,2016-06-22,2016-06-23,2017-06-23,2016-06-23
MANHATTAN,1018144,1008820046,364,THIRD AVENUE,10016,2,122759602,A2,OT,EW,OT,2016-04-22,2016-04-22,2016-10-07,2016-04-22
MANHATTAN,1018144,1008820046,364,THIRD AVENUE,10016,2,122781668,A2,MH,EW,MH,2016-06-20,2016-06-20,2016-10-07,2016-06-20
MANHATTAN,1018144,1008820046,364,THIRD AVE,10016,2,123401522,A2,OT,EW,OT,2019-01-30,2019-01-30,2019-10-07,2019-01-30
MANHATTAN,1018144,1008820046,364,THIRD AVE,10016,2,123656533,A2,OT,EW,OT,2019-01-31,2019-01-31,2019-10-07,2019-01-31
MANHATTAN,1018144,1008820046,364,THIRD AVE,10016,2,123401522,A2,PL,PL,NA,2019-02-08,2019-02-08,2020-02-08,2019-02-08
MANHATTAN,1018144,1008820046,364,THIRD AVE,10016,2,123656533,A2,PL,PL,NA,2019-02-08,2019-02-08,2020-02-08,2019-02-08
MANHATTAN,1018167,1008830020,100,LEXINGTON AVENUE,10016,2,123000876,A2,OT,EW,OT,2017-01-30,2017-01-30,2018-01-30,2017-01-30
MANHATTAN,1018167,1008830020,100,LEXINGTON AVENUE,10016,2,140669667,A2,OT,EW,OT,2017-07-26,2017-07-26,2017-09-28,2017-07-26
