bbl,longitude,latitude,housenum_lo,street_name
3011430035,-73.9728479,40.6800633,528,BERGEN STREET
3011460015,-73.9649061,40.6785022,720,BERGEN STREET
3011460018,-73.9646466,40.6784554,726,BERGEN STREET
3011460023,-73.9642067,40.6783839,660,WASHINGTON AVENUE
3011480005,-73.9617664,40.6775926,575,GRAND AVENUE
3011480033,-73.9601009,40.6774548,824,BERGEN STREET
3011480080,-73.9610925,40.6772054,399,ST MARKS AVENUE
3011490072,-73.9575598,40.6765536,497,ST MARKS AVENUE
3011500001,-73.9732631,40.6787514,305,FLATBUSH AVENUE
3011500026,-73.9730394,40.6791988,112,ST MARKS AVENUE
3011520078,-73.9673617,40.6776328,269,PROSPECT PLACE
3011520092,-73.9683134,40.6778307,239,PROSPECT PLACE
3011550016,-73.9621093,40.6769038,392,ST MARKS AVENUE
3011550059,-73.9601486,40.6760742,489,PROSPECT PLACE
3011560045,-73.9567635,40.6757491,542,ST MARKS AVENUE
3011560062,-73.9567818,40.6753951,597,PROSPECT PLACE
3011560064,-73.9569512,40.6754308,591,PROSPECT PLACE
3011560066,-73.957117,40.6754666,585,PROSPECT PLACE
3011580023,-73.9707218,40.6777655,186,PROSPECT PLACE
3011580037,-73.9696115,40.6775428,214,PROSPECT PLACE
3011600042,-73.9637033,40.6760617,732,WASHINGTON AVENUE
3011620082,-73.9621389,40.6755891,469,PARK PLACE
3011620084,-73.962348,40.6756331,461,PARK PLACE
3011630031,-73.9580906,40.6751211,560,PROSPECT PLACE
3011630041,-73.9573481,40.6750028,586,PROSPECT PLACE
3011630043,-73.957175,40.674967,592,PROSPECT PLACE
3011630073,-73.9580656,40.6747231,601,PARK PLACE
3011650006,-73.96901,40.6762499,681,VANDERBILT AVENUE
3011650009,-73.9689522,40.6764036,677,VANDERBILT AVENUE
3011660051,-73.9636387,40.6754496,434,PARK PLACE
3011660053,-73.9636316,40.675348,750,WASHINGTON AVENUE
3011670013,-73.9627087,40.6751748,452,PARK PLACE
3011670067,-73.9617249,40.6745624,495,STERLING PLACE
3011690019,-73.9708019,40.6759731,214,STERLING PLACE
3011700005,-73.9691006,40.6752783,36,PLAZA ST EAST
3011710014,-73.96816,40.6744216,285,ST JOHNS PLACE
3011720003,-73.9677604,40.6734032,25,EASTERN PARKWAY
3011720025,-73.9677241,40.6738726,292,ST JOHNS PLACE
3011730001,-73.966498,40.674649,203,UNDERHILL AVENUE
3011730007,-73.966451,40.6748905,195,UNDERHILL AVENUE
3011730049,-73.9634447,40.6742555,790,WASHINGTON AVENUE
3011730060,-73.9638774,40.674102,417,ST JOHNS PLACE
3011730065,-73.9642667,40.6741844,411,ST JOHNS PLACE
3011730067,-73.9644938,40.6742312,403,ST JOHNS PLACE
3011730070,-73.9647173,40.6742779,399,ST JOHNS PLACE
3011730072,-73.9648831,40.6743136,395,ST JOHNS PLACE
3011730074,-73.9650489,40.6743466,391,ST JOHNS PLACE
3011730076,-73.9652255,40.6743824,383,ST JOHNS PLACE
3011730082,-73.9656761,40.6744786,357,ST JOHNS PLACE
3011730086,-73.9659645,40.6745363,349,ST JOHNS PLACE
3011740021,-73.9618226,40.6740135,494,STERLING PLACE
3011740042,-73.9609108,40.673445,790,CLASSON AVENUE
3011740053,-73.9617435,40.6736155,487,ST JOHNS PLACE
3011740056,-73.9620246,40.6736732,477,ST JOHNS PLACE
3011740057,-73.9621652,40.6737034,473,ST JOHNS PLACE
3011760001,-73.9668301,40.6738366,267,LINCOLN PLACE
3011760005,-73.9667362,40.6741001,326,ST JOHNS PLACE
3011760027,-73.9647753,40.6736905,392,ST JOHNS PLACE
3011760042,-73.9636002,40.6734431,446,ST JOHNS PLACE
3011760052,-73.9639572,40.6732347,367,LINCOLN PLACE
3011760054,-73.9643465,40.6733171,347,LINCOLN PLACE
3011760062,-73.9647394,40.6733996,345,LINCOLN PLACE
3011760064,-73.9649124,40.6734353,339,LINCOLN PLACE
3011760074,-73.9658676,40.6736332,311,LINCOLN PLACE
3011760079,-73.9661704,40.6736964,291,LINCOLN PLACE
3011770017,-73.9616501,40.6730143,500,ST JOHNS PLACE
3011770041,-73.9616647,40.6726081,439,LINCOLN PLACE
3011780015,-73.9601974,40.6727311,540,ST JOHNS PLACE
3011780067,-73.958882,40.6720664,527,LINCOLN PLACE
3011790003,-73.9668987,40.6734606,272,LINCOLN PLACE
3011790007,-73.9665887,40.6733946,290,LINCOLN PLACE
3011790011,-73.9662607,40.6733397,292,LINCOLN PLACE
3011790019,-73.9656515,40.6731995,320,LINCOLN PLACE
3011790023,-73.9653163,40.6730978,326,LINCOLN PLACE
3011790037,-73.9640871,40.6728751,364,LINCOLN PLACE
3011790071,-73.9654066,40.6728398,95,EASTERN PARKWAY
3011790076,-73.9657382,40.6729525,85,EASTERN PARKWAY
3011790083,-73.9661239,40.6730596,73,EASTERN PARKWAY
3011790097,-73.9637412,40.6725429,159,EASTERN PARKWAY
3011790116,-73.9634133,40.6722848,171,EASTERN PARKWAY
3011790117,-73.9635719,40.6723617,163,EASTERN PARKWAY
3011800001,-73.9620075,40.6720565,201,EASTERN PARKWAY
3011810018,-73.959798,40.6716139,263,EASTERN PARKWAY
3011810024,-73.9594664,40.6715451,277,EASTERN PARKWAY
3011810028,-73.9590914,40.6716575,520,LINCOLN PLACE
3011810036,-73.958659,40.6713747,307,EASTERN PARKWAY
3011810040,-73.9583056,40.6714898,552,LINCOLN PLACE
3011810045,-73.9580064,40.6714266,560,LINCOLN PLACE
3011810052,-73.9580246,40.6711548,327,EASTERN PARKWAY
3011850021,-73.9599212,40.6705489,284,EASTERN PARKWAY
3011850027,-73.9595211,40.6704857,286,EASTERN PARKWAY
3011850034,-73.9588687,40.6703564,302,EASTERN PARKWAY
3011850039,-73.9584722,40.6702739,320,EASTERN PARKWAY
3011850052,-73.9589589,40.6701039,1035,UNION STREET
3011870044,-73.9589737,40.6696346,1004,UNION STREET
3011870064,-73.9591577,40.669297,993,PRESIDENT STREET
3011870066,-73.9593451,40.6693355,991,PRESIDENT STREET
3011880040,-73.9593527,40.6687701,990,PRESIDENT STREET
3011890001,-73.9613935,40.6678843,901,WASHINGTON AVENUE
3011890007,-73.9615483,40.668296,881,WASHINGTON AVENUE
3011890017,-73.9611121,40.6681943,916,CARROLL STREET
3011890020,-73.9607625,40.6681228,926,CARROLL STREET
3011890024,-73.9604129,40.6680513,934,CARROLL STREET
3011890068,-73.9608889,40.6677688,15,CROWN STREET
3011900009,-73.9614587,40.6673737,915,WASHINGTON AVENUE
3011920006,-73.9611641,40.6656719,975,WASHINGTON AVENUE
3011920014,-73.9611459,40.6660067,961,WASHINGTON AVENUE
3011920018,-73.9612466,40.6663197,941,WASHINGTON AVENUE
3011920077,-73.9608654,40.6648895,1015,WASHINGTON AVENUE
3011920085,-73.9606602,40.6644475,1035,WASHINGTON AVENUE
3012000052,-73.9502294,40.6779066,1273,PACIFIC STREET
3012010004,-73.9494108,40.6782192,553,NOSTRAND AVENUE
3012010037,-73.9472803,40.67793,62,NEW YORK AVENUE
3012030051,-73.9426227,40.6774886,1473,PACIFIC STREET
3012030053,-73.9427597,40.6774969,1469,PACIFIC STREET
3012030060,-73.9433293,40.6775274,1451,PACIFIC STREET
3012030064,-73.9435348,40.6775604,1447,PACIFIC STREET
3012050001,-73.95514,40.6776506,607,FRANKLIN AVENUE
3012050022,-73.953878,40.6777956,1154,PACIFIC STREET
3012050025,-73.9536329,40.6777434,1164,PACIFIC STREET
3012050027,-73.9534923,40.6777159,1166,PACIFIC STREET
3012060024,-73.9513221,40.6774899,1224,PACIFIC STREET
3012060028,-73.9509724,40.6774678,1232,PACIFIC STREET
3012060031,-73.9507525,40.677454,1236,PACIFIC STREET
3012060037,-73.950219,40.6774263,1248,PACIFIC STREET
3012060039,-73.9500964,40.6774207,1250,PACIFIC STREET
3012060041,-73.9499702,40.6774125,616,NOSTRAND AVENUE
3012060064,-73.9513584,40.6771825,1155,DEAN STREET
3012060066,-73.9515314,40.6771908,1151,DEAN STREET
3012070012,-73.9487589,40.6773433,1274,PACIFIC STREET
3012070021,-73.9480523,40.6773046,1296,PACIFIC STREET
3012070025,-73.9477819,40.6772907,1302,PACIFIC STREET
3012080027,-73.9454386,40.6771798,1356,PACIFIC STREET
3012090014,-73.9435171,40.6770719,1406,PACIFIC STREET
3012090055,-73.9424287,40.67672,1393,DEAN STREET
3012100001,-73.9412283,40.6765273,101,KINGSTON AVENUE
3012100010,-73.9411774,40.6770542,79,KINGSTON AVENUE
3012110037,-73.9534208,40.6768924,1108,DEAN STREET
3012120061,-73.9511787,40.6764056,1059,BERGEN STREET
3012130030,-73.9481538,40.6765553,1242,DEAN STREET
3012130046,-73.9475701,40.6762256,110,NEW YORK AVENUE
3012130061,-73.9482406,40.6762616,1131,BERGEN STREET
3012140013,-73.9463946,40.6764529,1280,DEAN STREET
3012150001,-73.9440552,40.6760236,115,BROOKLYN AVENUE
3012150008,-73.9438747,40.6763062,97,BROOKLYN AVENUE
3012150032,-73.9422921,40.6762314,1398,DEAN STREET
3012180007,-73.9529565,40.6758245,30,ROGERS AVENUE
3012180009,-73.9529384,40.675926,24,ROGERS AVENUE
3012190024,-73.9511286,40.6758951,1058,BERGEN STREET
3012190027,-73.9508546,40.6758813,1066,BERGEN STREET
3012190056,-73.9510712,40.675541,665,ST MARKS AVENUE
3012190069,-73.9519652,40.6755825,641,ST MARKS AVENUE
3012200001,-73.9496869,40.675362,637,NOSTRAND AVENUE
3012200019,-73.9489333,40.6755977,715,ST MARKS AVENUE
3012200024,-73.9485582,40.6757622,1120,BERGEN STREET
3012200035,-73.9478192,40.6757125,1144,BERGEN STREET
3012200047,-73.9478628,40.6753639,751,ST MARKS AVENUE
3012200078,-73.9493984,40.6754826,705,ST MARKS AVENUE
3012210018,-73.9463089,40.6754538,777,ST MARKS AVENUE
3012210023,-73.9458258,40.6754289,789,ST MARKS AVENUE
3012210053,-73.9452094,40.6753956,805,ST MARKS AVENUE
3012230066,-73.9400725,40.6749347,947,ST MARKS AVENUE
3012230069,-73.9403104,40.6749485,939,ST MARKS AVENUE
3012230076,-73.9408187,40.6750147,925,ST MARKS AVENUE
3012240001,-73.956061,40.6751038,687,FRANKLIN AVENUE
3012240066,-73.9550408,40.6750403,649,PROSPECT PLACE
3012240077,-73.9557833,40.6751998,625,PROSPECT PLACE
3012260015,-73.9519693,40.6749759,654,ST MARKS AVENUE
3012260041,-73.9501956,40.6749697,684,NOSTRAND AVENUE
3012260055,-73.9511187,40.6746352,767,PROSPECT PLACE
3012270016,-73.9492187,40.6748567,720,ST MARKS AVENUE
3012270021,-73.9489159,40.6748292,732,ST MARKS AVENUE
3012270025,-73.9485121,40.6747933,748,ST MARKS AVENUE
3012270033,-73.9479209,40.6748095,762,ST MARKS AVENUE
3012270036,-73.9475928,40.6747901,770,ST MARKS AVENUE
3012270044,-73.9476508,40.6744416,170,NEW YORK AVENUE
3012280007,-73.9468467,40.6746635,780,ST MARKS AVENUE
3012280047,-73.9448281,40.6742975,166,BROOKLYN AVENUE
3012280060,-73.945906,40.6743173,925,PROSPECT PLACE
3012300017,-73.9409165,40.6743944,936,ST MARKS AVENUE
3012300032,-73.9397954,40.6743719,966,ST MARKS AVENUE
3012300034,-73.9396368,40.6743635,970,ST MARKS AVENUE
3012300036,-73.9394998,40.674358,974,ST MARKS AVENUE
3012300056,-73.940012,40.6740316,1097,PROSPECT PLACE
3012330056,-73.9506904,40.6736881,817,PARK PLACE
3012330060,-73.9509319,40.6736992,809,PARK PLACE
3012340005,-73.9498934,40.6740693,808,PROSPECT PLACE
3012340080,-73.9499082,40.6736329,691,NOSTRAND AVENUE
3012350027,-73.9458163,40.6738396,930,PROSPECT PLACE
3012350031,-73.9455459,40.6738093,940,PROSPECT PLACE
3012350061,-73.9458526,40.6734883,959,PARK PLACE
3012370001,-73.9415702,40.673091,205,KINGSTON AVENUE
3012370003,-73.9415593,40.6732035,199,KINGSTON AVENUE
3012370005,-73.9415484,40.6733215,195,KINGSTON AVENUE
3012380016,-73.9562781,40.6737974,654,PARK PLACE
3012380052,-73.9552583,40.6732042,703,STERLING PLACE
3012400002,-73.952699,40.6728655,139,ROGERS AVENUE
3012400017,-73.9519345,40.6732467,778,PARK PLACE
3012400026,-73.9512027,40.673208,802,PARK PLACE
3012410001,-73.9497861,40.6729109,711,NOSTRAND AVENUE
3012410003,-73.9500131,40.6731389,703,NOSTRAND AVENUE
3012410037,-73.947724,40.6729841,218,NEW YORK AVENUE
3012430013,-73.9439209,40.6727902,1014,PARK PLACE
3012430014,-73.9437767,40.6727819,1018,PARK PLACE
3012430017,-73.9434523,40.6727351,1030,PARK PLACE
3012430021,-73.9431459,40.6727349,1040,PARK PLACE
3012430026,-73.9427674,40.672721,1050,PARK PLACE
3012430027,-73.9426232,40.6727127,1054,PARK PLACE
3012430054,-73.9431786,40.6723781,1069,STERLING PLACE
3012430065,-73.9437554,40.6724251,1049,STERLING PLACE
3012430068,-73.943932,40.6724361,1043,STERLING PLACE
3012450041,-73.9547433,40.6724848,1486,BEDFORD AVENUE
3012460011,-73.9540727,40.6725477,1475,BEDFORD AVENUE
3012470011,-73.952238,40.6723109,796,STERLING PLACE
3012470054,-73.9507998,40.6719699,831,ST JOHNS PLACE
3012470058,-73.9511928,40.6719728,817,ST JOHNS PLACE
3012470070,-73.9523283,40.6719761,775,ST JOHNS PLACE
3012480047,-73.9483522,40.6718344,903,ST JOHNS PLACE
3012480048,-73.9484459,40.6718399,901,ST JOHNS PLACE
3012480054,-73.9490046,40.6718703,881,ST JOHNS PLACE
3012480055,-73.949102,40.6718759,879,ST JOHNS PLACE
3012480056,-73.9491921,40.6718814,875,ST JOHNS PLACE
3012480057,-73.9492858,40.6718842,873,ST JOHNS PLACE
3012480058,-73.9493795,40.6718897,869,ST JOHNS PLACE
3012480059,-73.9494733,40.6718952,865,ST JOHNS PLACE
3012480071,-73.947804,40.6721113,238,NEW YORK AVENUE
3012500053,-73.9436191,40.6715714,1045,ST JOHNS PLACE
3012500060,-73.9440914,40.6715963,1025,ST JOHNS PLACE
3012510031,-73.9394877,40.6718081,1188,STERLING PLACE
3012520004,-73.957278,40.6717721,793,FRANKLIN AVENUE
3012530028,-73.9534426,40.6714111,148,ROGERS AVENUE
3012540008,-73.9528334,40.6714712,171,ROGERS AVENUE
3012540009,-73.9528225,40.6715618,169,ROGERS AVENUE
3012540050,-73.9510601,40.6710505,767,LINCOLN PLACE
3012540057,-73.951626,40.671081,745,LINCOLN PLACE
3012570005,-73.9445498,40.6707978,259,BROOKLYN AVENUE
3012570041,-73.9431441,40.670583,1009,LINCOLN PLACE
3012570043,-73.9433244,40.6705941,1005,LINCOLN PLACE
3012570046,-73.943519,40.6706134,1001,LINCOLN PLACE
3012580024,-73.9407647,40.6707987,1134,ST JOHNS PLACE
3012580026,-73.9405809,40.6707903,1140,ST JOHNS PLACE
3012590001,-73.9574984,40.6710284,341,EASTERN PARKWAY
3012590005,-73.957509,40.6713029,572,LINCOLN PLACE
3012590027,-73.9559375,40.6709674,626,LINCOLN PLACE
3012590029,-73.9557574,40.670767,387,EASTERN PARKWAY
3012590045,-73.9560314,40.6707094,379,EASTERN PARKWAY
3012590047,-73.9562657,40.6707864,377,EASTERN PARKWAY
3012610041,-73.9513958,40.670337,511,EASTERN PARKWAY
3012610045,-73.9517563,40.6703591,497,EASTERN PARKWAY
3012610048,-73.952005,40.6703702,489,EASTERN PARKWAY
3012610051,-73.9522501,40.6703841,481,EASTERN PARKWAY
3012630058,-73.946634,40.6700989,645,EASTERN PARKWAY
3012630066,-73.9469909,40.6701183,631,EASTERN PARKWAY
3012630068,-73.9471351,40.6701266,629,EASTERN PARKWAY
3012640023,-73.9430724,40.6701274,1010,LINCOLN PLACE
3012640040,-73.9424166,40.669869,781,EASTERN PARKWAY
3012660005,-73.9578126,40.6701612,334,EASTERN PARKWAY
3012660012,-73.957463,40.6699716,348,EASTERN PARKWAY
3012660022,-73.9567745,40.6699055,368,EASTERN PARKWAY
3012660047,-73.956198,40.6695183,1115,UNION STREET
3012660053,-73.956544,40.669598,1101,UNION STREET
3012670010,-73.9548534,40.6695425,410,EASTERN PARKWAY
3012670014,-73.9546299,40.6695314,420,EASTERN PARKWAY
3012670016,-73.9543668,40.6695176,426,EASTERN PARKWAY
3012670021,-73.9539919,40.6694955,436,EASTERN PARKWAY
3012680001,-73.9530476,40.669259,1195,UNION STREET
3012680006,-73.9531159,40.6695253,458,EASTERN PARKWAY
3012680009,-73.9529429,40.669517,464,EASTERN PARKWAY
3012680011,-73.9527663,40.6695059,470,EASTERN PARKWAY
3012680013,-73.9525932,40.6694976,476,EASTERN PARKWAY
3012680017,-73.9522111,40.6695057,486,EASTERN PARKWAY
3012680021,-73.9519804,40.6694644,500,EASTERN PARKWAY
3012680023,-73.9518002,40.6694534,506,EASTERN PARKWAY
3012680025,-73.9516236,40.6694451,512,EASTERN PARKWAY
3012680027,-73.9514434,40.669434,516,EASTERN PARKWAY
3012680064,-73.9522401,40.669245,1219,UNION STREET
3012690020,-73.9491473,40.6692217,576,EASTERN PARKWAY
3012690045,-73.948102,40.6690318,1325,UNION STREET
3012690063,-73.9495943,40.6691752,1281,UNION STREET
3012690071,-73.9499945,40.6690985,1275,UNION STREET
3012710005,-73.9446162,40.6690631,706,EASTERN PARKWAY
3012730016,-73.9578095,40.6693926,1038,UNION STREET
3012730020,-73.9575283,40.6693349,1042,UNION STREET
3012730023,-73.9573265,40.6692909,1048,UNION STREET
3012730025,-73.9570525,40.6692331,1060,UNION STREET
3012750045,-73.9509249,40.6685912,860,NOSTRAND AVENUE
3012750047,-73.9509358,40.6684786,864,NOSTRAND AVENUE
3012750054,-73.9513107,40.6683772,1171,PRESIDENT STREET
3012750064,-73.9519379,40.6684132,1159,PRESIDENT STREET
3012750066,-73.9521218,40.6684215,1153,PRESIDENT STREET
3012750069,-73.9522984,40.6684325,1145,PRESIDENT STREET
3012750072,-73.9524786,40.6684408,1141,PRESIDENT STREET
3012750074,-73.9526589,40.6684519,1137,PRESIDENT STREET
3012750076,-73.9528391,40.6684602,1131,PRESIDENT STREET
3012760001,-73.9503556,40.6681847,835,NOSTRAND AVENUE
3012760004,-73.9503447,40.6683302,829,NOSTRAND AVENUE
3012760005,-73.9503374,40.6684015,827,NOSTRAND AVENUE
3012760013,-73.9500381,40.6686621,1236,UNION STREET
3012760016,-73.9498578,40.6686538,1240,UNION STREET
3012760023,-73.9491441,40.6686151,1254,UNION STREET
3012760038,-73.9481275,40.668686,320,NEW YORK AVENUE
3012760040,-73.9481384,40.6685762,322,NEW YORK AVENUE
3012770007,-73.9475437,40.6685265,315,NEW YORK AVENUE
3012790043,-73.9397797,40.6677734,1475,PRESIDENT STREET
3012790045,-73.9399636,40.6677817,1469,PRESIDENT STREET
3012800001,-73.9585925,40.6681523,951,CARROLL STREET
3012800004,-73.9585022,40.6683471,883,FRANKLIN AVENUE
3012800008,-73.9583651,40.6685831,1010,PRESIDENT STREET
3012800016,-73.9580191,40.6684897,1016,PRESIDENT STREET
3012800019,-73.957756,40.6684319,1026,PRESIDENT STREET
3012800039,-73.9563468,40.6680746,1600,BEDFORD AVENUE
3012800044,-73.9564407,40.6678111,1610,BEDFORD AVENUE
3012800058,-73.9574967,40.6680036,991,CARROLL STREET
3012800066,-73.9579256,40.6680916,969,CARROLL STREET
3012810001,-73.9558605,40.6675886,1023,CARROLL STREET
3012810003,-73.9557991,40.6676736,1601,BEDFORD AVENUE
3012810005,-73.9557594,40.6677834,1597,BEDFORD AVENUE
3012810017,-73.955013,40.6680741,1082,PRESIDENT STREET
3012810040,-73.9537913,40.6676427,244,ROGERS AVENUE
3012820014,-73.952908,40.6679223,1140,PRESIDENT STREET
3012820020,-73.9524754,40.6679001,1150,PRESIDENT STREET
3012820022,-73.9522772,40.6678891,1154,PRESIDENT STREET
3012820029,-73.9518086,40.6678642,1172,PRESIDENT STREET
3012820032,-73.9516319,40.6678531,1176,PRESIDENT STREET
3012820051,-73.9510448,40.6673286,1159,CARROLL STREET
3012820053,-73.9512826,40.6674824,1151,CARROLL STREET
3012860047,-73.9399103,40.666843,1437,CARROLL STREET
3012860051,-73.9401987,40.6668596,1435,CARROLL STREET
3012870033,-73.9570934,40.6673502,1030,CARROLL STREET
3012880036,-73.9541017,40.6670938,1110,CARROLL STREET
3012880038,-73.9538422,40.6671074,1116,CARROLL STREET
3012880045,-73.9538785,40.6667204,201,CROWN STREET
3012900001,-73.9505227,40.6664885,281,CROWN STREET
3012900013,-73.9502088,40.6668589,1198,CARROLL STREET
3012900073,-73.9501875,40.6665213,291,CROWN STREET
3012910008,-73.9477109,40.6667535,363,NEW YORK AVENUE
3012920007,-73.9449354,40.6665902,1324,CARROLL STREET
3012920039,-73.94278,40.6664739,1384,CARROLL STREET
3012920049,-73.9429208,40.6661227,481,CROWN STREET
3012930038,-73.9401883,40.6663326,1452,CARROLL STREET
3012930042,-73.9399396,40.6663188,1460,CARROLL STREET
3012950002,-73.9565032,40.6659337,1665,BEDFORD AVENUE
3012950010,-73.9560307,40.6662794,132,CROWN STREET
3012960014,-73.9527434,40.6660997,240,CROWN STREET
3012960028,-73.9517558,40.6660444,250,CROWN STREET
3012960039,-73.9511538,40.6660414,272,CROWN STREET
3012960052,-73.9517885,40.6656793,377,MONTGOMERY STREET
3012970006,-73.9505375,40.665934,282,CROWN STREET
3013000001,-73.9422836,40.6651973,679,MONTGOMERY STREET
3013000021,-73.9412777,40.665496,520,CROWN STREET
3013000037,-73.9400882,40.665435,556,CROWN STREET
3013000044,-73.940121,40.6650837,424,ALBANY AVENUE
3013020001,-73.9581006,40.6650615,1720,BEDFORD AVENUE
3013040018,-73.9565827,40.6655275,236,MONTGOMERY STREET
3013040024,-73.9562224,40.6653984,2,STODDARD PLACE
3013040124,-73.9540128,40.6653344,324,MONTGOMERY STREET
3013040129,-73.9542076,40.6650463,332,ROGERS AVENUE
3013040135,-73.9540745,40.6647388,209,SULLIVAN PLACE
3013050009,-73.9534109,40.6652875,334,MONTGOMERY STREET
3013050029,-73.9519006,40.665188,394,MONTGOMERY STREET
3013050034,-73.9515978,40.6651989,396,MONTGOMERY STREET
3013050060,-73.9520739,40.6648697,271,SULLIVAN PLACE
3013050072,-73.9530075,40.664807,237,SULLIVAN PLACE
3013050076,-73.9532778,40.6647906,227,SULLIVAN PLACE
3013060042,-73.9581625,40.6640102,90,SULLIVAN PLACE
3013080036,-73.9514218,40.6644275,286,SULLIVAN PLACE
3013080052,-73.9523267,40.6640903,289,EMPIRE BOULEVARD
3013090056,-73.9484946,40.6647721,436,NEW YORK AVENUE
3013110044,-73.9429728,40.664366,587,EMPIRE BOULEVARD
3013110054,-73.9432648,40.6643826,569,EMPIRE BOULEVARD
3013120042,-73.9401755,40.6645238,440,ALBANY AVENUE
3013120055,-73.9405687,40.6642413,649,EMPIRE BOULEVARD
3013130031,-73.9586713,40.6631568,104,EMPIRE BOULEVARD
3013130034,-73.958491,40.6631677,110,EMPIRE BOULEVARD
3013130051,-73.9574783,40.6630274,1764,BEDFORD AVENUE
3013130053,-73.9574639,40.6628874,1770,BEDFORD AVENUE
3013140001,-73.9568295,40.6629859,1767,BEDFORD AVENUE
3013140050,-73.9541224,40.6631578,215,STERLING STREET
3013150010,-73.9531418,40.6635005,270,EMPIRE BOULEVARD
3013150018,-73.9525398,40.6635387,290,EMPIRE BOULEVARD
3013150027,-73.9519162,40.6635769,320,EMPIRE BOULEVARD
3013150045,-73.9513541,40.6633296,291,STERLING STREET
3013160001,-73.9505575,40.6633787,307,STERLING STREET
3013160010,-73.9504095,40.6636696,348,EMPIRE BOULEVARD
3013170050,-73.9459219,40.6636401,456,BROOKLYN AVENUE
3013180001,-73.9604056,40.6621693,1125,WASHINGTON AVENUE
3013180051,-73.9574209,40.6624866,1776,BEDFORD AVENUE
3013180057,-73.9573887,40.6621984,1788,BEDFORD AVENUE
3013200002,-73.9533984,40.6624247,423,ROGERS AVENUE
